cluster,n,m,modularity,cpm_score,connectivity,ktruss_vals
174091,24,33,3.584930658866389e-07,30.24,1.0,3.0
183514,23,27,2.933125346228494e-07,24.47,1.0,3.0
36989,59,83,9.016406713237444e-07,65.89,1.0,4.0
110246,32,36,3.9108557605838787e-07,31.04,1.0,2.0
195854,22,23,2.4985579411695585e-07,20.69,1.0,2.0
173773,24,27,2.9331082589236906e-07,24.24,1.0,2.0
116349,31,43,4.671235836641722e-07,38.35,1.0,3.0
98711,34,55,5.974858046115881e-07,49.39,1.0,4.0
123040,30,50,5.431714713994932e-07,45.65,1.0,2.0
146784,27,28,3.041725743703577e-07,24.49,1.0,3.0
65894,43,56,6.083516384350557e-07,46.97,1.0,3.0
263621,14,16,1.7381322160590276e-07,15.09,1.0,2.0
163695,25,28,3.0417620113346846e-07,25.0,1.0,4.0
236768,18,18,1.9554241427113947e-07,16.47,1.0,3.0
146490,27,34,3.6935467566581054e-07,30.49,1.0,3.0
94465,35,37,4.0194204173712434e-07,31.05,1.0,2.0
71698,41,50,5.431711906678949e-07,41.8,1.0,3.0
100003,34,35,3.802213822798344e-07,29.39,1.0,2.0
184605,23,30,3.2590259878593495e-07,27.47,1.0,3.0
110680,32,35,3.802233707387734e-07,30.04,1.0,2.0
38220,58,75,8.147612153062256e-07,58.47,1.0,3.0
71396,41,65,7.061266540495443e-07,56.8,1.0,3.0
49672,50,88,9.559776548994269e-07,75.75,1.0,2.0
244788,17,17,1.8467699371172841e-07,15.64,1.0,2.0
194932,22,23,2.4985532358542345e-07,20.69,1.0,2.0
205962,21,21,2.281325063746164e-07,18.9,1.0,3.0
77875,39,55,5.974871007861104e-07,47.59,1.0,3.0
175068,24,24,2.60723731730925e-07,21.24,1.0,2.0
226760,19,19,2.0640557396017192e-07,17.29,1.0,2.0
58019,46,76,8.25622156433772e-07,65.65,1.0,3.0
164233,25,38,4.1281241217142006e-07,35.0,1.0,2.0
99083,34,48,5.214419819524228e-07,42.39,1.0,4.0
93972,35,54,5.866171548569368e-07,48.05,1.0,4.0
99500,34,37,4.019491984013556e-07,31.39,1.0,3.0
129726,29,32,3.4762713003796197e-07,27.939999999999998,1.0,3.0
165035,25,29,3.150377579527642e-07,26.0,1.0,3.0
94343,35,56,6.083514440914888e-07,50.05,1.0,3.0
205109,21,23,2.4985622095290263e-07,20.9,1.0,3.0
145312,27,28,3.04173061896257e-07,24.49,1.0,2.0
123113,30,32,3.476306343295157e-07,27.65,1.0,2.0
63395,44,70,7.604416696031708e-07,60.54,1.0,3.0
42183,55,90,9.777108370217876e-07,75.15,1.0,2.0
185696,23,23,2.4985556124102246e-07,20.47,1.0,3.0
216164,20,22,2.3899578909578395e-07,20.1,1.0,3.0
154725,26,34,3.693559757348753e-07,30.75,1.0,3.0
236369,18,21,2.2813184713480198e-07,19.47,1.0,3.0
31971,64,95,1.0320184326460172e-06,74.84,1.0,3.0
28642,68,126,1.3687984056696898e-06,103.22,1.0,4.0
217226,20,20,2.172698055334891e-07,18.1,1.0,3.0
121947,30,39,4.2367202207356255e-07,34.65,1.0,3.0
196270,22,22,2.3899481200820186e-07,19.69,1.0,2.0
109713,32,38,4.12811804121235e-07,33.04,1.0,3.0
3932,108,199,2.161774076081826e-06,141.22,1.0,5.0
51823,49,63,6.843924919481985e-07,51.24,1.0,3.0
164668,25,29,3.150399003936487e-07,26.0,1.0,2.0
89490,36,47,5.105788046494373e-07,40.7,1.0,3.0
184768,23,25,2.7158801461188793e-07,22.47,1.0,2.0
145413,27,30,3.2590453614375686e-07,26.49,1.0,2.0
194739,22,23,2.4985983107569585e-07,20.69,1.0,3.0
194459,22,27,2.9331457512703683e-07,24.69,1.0,3.0
53864,48,54,5.866209363691e-07,42.72,1.0,3.0
20705,82,134,1.4556646338739292e-06,100.78999999999999,1.0,3.0
109814,32,36,3.9108039251095883e-07,31.04,1.0,3.0
206652,21,21,2.2813201353797748e-07,18.9,1.0,3.0
206488,21,24,2.6072273756046375e-07,21.9,1.0,2.0
51712,49,59,6.409418010238493e-07,47.24,1.0,2.0
29471,67,69,7.495744009063639e-07,46.89,1.0,2.0
252193,16,16,1.7381248739614705e-07,14.8,1.0,3.0
136737,28,39,4.236597624966326e-07,35.22,1.0,2.0
130232,29,29,3.1504032599042293e-07,24.939999999999998,1.0,2.0
183847,23,27,2.933110806603514e-07,24.47,1.0,3.0
185407,23,24,2.60720979233576e-07,21.47,1.0,2.0
195589,22,22,2.389949972940072e-07,19.69,1.0,3.0
121950,30,41,4.4540036758731376e-07,36.65,1.0,3.0
27839,69,113,1.2275471546501914e-06,89.53999999999999,1.0,4.0
215711,20,26,2.824497149391705e-07,24.1,1.0,2.0
89861,36,43,4.671294716517108e-07,36.7,1.0,3.0
63153,44,61,6.626673762492738e-07,51.54,1.0,3.0
39595,57,80,8.690784737917324e-07,64.03999999999999,1.0,3.0
37128,59,84,9.125259139238336e-07,66.89,1.0,3.0
63446,44,68,7.387071141530421e-07,58.54,1.0,3.0
43505,54,99,1.0754690481283594e-06,84.69,1.0,3.0
122982,30,31,3.367658025246023e-07,26.65,1.0,3.0
145833,27,29,3.150393799411637e-07,25.49,1.0,3.0
82210,38,39,4.2367720712570114e-07,31.97,1.0,2.0
263663,14,15,1.629494616262659e-07,14.09,1.0,2.0
122166,30,31,3.367627360150199e-07,26.65,1.0,2.0
63088,44,63,6.843859694157849e-07,53.54,1.0,3.0
110783,32,54,5.866122105878329e-07,49.04,1.0,2.0
137898,28,34,3.693555379233999e-07,30.22,1.0,3.0
195787,22,22,2.389957110574153e-07,19.69,1.0,2.0
184604,23,27,2.933144231218666e-07,24.47,1.0,2.0
90057,36,41,4.454032322297816e-07,34.7,1.0,3.0
99969,34,35,3.802193767970245e-07,29.39,1.0,3.0
105015,33,49,5.323076794669063e-07,43.72,1.0,2.0
121838,30,35,3.802181869848156e-07,30.65,1.0,3.0
137964,28,30,3.259035602953474e-07,26.22,1.0,3.0
194844,22,25,2.715836098844276e-07,22.69,1.0,3.0
164952,25,28,3.041730086708441e-07,25.0,1.0,3.0
271243,12,13,1.4122475337908825e-07,12.34,1.0,3.0
77994,39,61,6.626665385686074e-07,53.59,1.0,4.0
236400,18,18,1.9554252128254327e-07,16.47,1.0,2.0
110321,32,42,4.5626164320294546e-07,37.04,1.0,3.0
82257,38,39,4.23673794650935e-07,31.97,1.0,2.0
173945,24,26,2.824484098839114e-07,23.24,1.0,2.0
226975,19,19,2.064060582996274e-07,17.29,1.0,2.0
129429,29,32,3.476310017146826e-07,27.939999999999998,1.0,2.0
236641,18,20,2.1726868402329283e-07,18.47,1.0,3.0
206204,21,21,2.2813270298999964e-07,18.9,1.0,3.0
267812,13,14,1.520877327685098e-07,13.22,1.0,2.0
185045,23,25,2.7158656663872414e-07,22.47,1.0,3.0
163950,25,30,3.259015071338971e-07,27.0,1.0,3.0
146831,27,28,3.0417311488563697e-07,24.49,1.0,2.0
205262,21,22,2.389926098510005e-07,19.9,1.0,2.0
155875,26,26,2.824429071610298e-07,22.75,1.0,2.0
263667,14,15,1.6295075862690328e-07,14.09,1.0,3.0
63352,44,52,5.64901322360413e-07,42.54,1.0,2.0
194684,22,29,3.1503879213079746e-07,26.69,1.0,3.0
31091,65,86,9.342573289565864e-07,65.2,1.0,2.0
195622,22,29,3.1503247645169294e-07,26.69,1.0,3.0
94701,35,41,4.454022369676683e-07,35.05,1.0,2.0
43424,54,77,8.3648396852262e-07,62.69,1.0,4.0
94233,35,52,5.648835995075954e-07,46.05,1.0,3.0
94307,35,47,5.105763146206431e-07,41.05,1.0,3.0
205753,21,25,2.715778393232434e-07,22.9,1.0,3.0
81989,38,47,5.105738126426848e-07,39.97,1.0,2.0
174390,24,25,2.71585192927403e-07,22.24,1.0,3.0
146656,27,28,3.041787757800476e-07,24.49,1.0,3.0
137989,28,32,3.476294872097527e-07,28.22,1.0,2.0
129345,29,34,3.693517505104149e-07,29.939999999999998,1.0,3.0
146092,27,33,3.584872363172364e-07,29.49,1.0,2.0
245128,17,19,2.0640505247504303e-07,17.64,1.0,2.0
138281,28,30,3.259032934306803e-07,26.22,1.0,3.0
19902,84,131,1.4230925326681013e-06,96.14,1.0,5.0
78044,39,53,5.757616978646832e-07,45.59,1.0,4.0
129749,29,32,3.4763016332591753e-07,27.939999999999998,1.0,2.0
89986,36,42,4.562669939501609e-07,35.7,1.0,3.0
23036,77,96,1.0428893874386984e-06,66.74,1.0,3.0
154828,26,27,2.933144118217928e-07,23.75,1.0,2.0
164336,25,28,3.04175170141879e-07,25.0,1.0,3.0
237031,18,29,3.150385343829001e-07,27.47,1.0,2.0
109892,32,37,4.019432856303653e-07,32.04,1.0,3.0
185345,23,23,2.4985950738611457e-07,20.47,1.0,3.0
137220,28,37,4.019478484113382e-07,33.22,1.0,3.0
174842,24,24,2.607224412211916e-07,21.24,1.0,2.0
174384,24,26,2.824501914600371e-07,23.24,1.0,3.0
206375,21,22,2.389949972940072e-07,19.9,1.0,2.0
267747,13,14,1.5208874393333793e-07,13.22,1.0,3.0
68864,42,56,6.083529670936022e-07,47.39,1.0,2.0
154420,26,31,3.3676623685459284e-07,27.75,1.0,3.0
206013,21,21,2.2813032510632427e-07,18.9,1.0,3.0
217106,20,20,2.1726616024179782e-07,18.1,1.0,2.0
154935,26,27,2.933144787371123e-07,23.75,1.0,2.0
78035,39,69,7.495770854262455e-07,61.59,1.0,2.0
206056,21,21,2.2813202985374983e-07,18.9,1.0,2.0
205405,21,22,2.3899517667899075e-07,19.9,1.0,2.0
136853,28,40,4.345367835996879e-07,36.22,1.0,2.0
195124,22,23,2.498582350214083e-07,20.69,1.0,3.0
42002,55,67,7.278433374445755e-07,52.15,1.0,3.0
86282,37,67,7.278474948980971e-07,60.34,1.0,2.0
216925,20,21,2.2813235885407073e-07,19.1,1.0,3.0
90014,36,44,4.779846502726948e-07,37.7,1.0,2.0
226986,19,20,2.1726857353040414e-07,18.29,1.0,2.0
55913,47,85,9.233547672969171e-07,74.19,1.0,2.0
115386,32,39,4.2367388269119665e-07,34.04,1.0,3.0
31079,65,100,1.0863319311868646e-06,79.2,1.0,3.0
74686,40,47,5.105836021060942e-07,39.2,1.0,3.0
21185,81,102,1.1080727055131158e-06,69.6,1.0,3.0
129894,29,37,4.0194721395497546e-07,32.94,1.0,3.0
205799,21,21,2.2812943794726682e-07,18.9,1.0,3.0
71472,41,48,5.214474801906799e-07,39.8,1.0,3.0
58386,46,48,5.214441939049884e-07,37.65,1.0,3.0
194652,22,26,2.824500739156663e-07,23.69,1.0,3.0
85847,37,43,4.671293471148661e-07,36.34,1.0,3.0
55879,47,64,6.952637840613594e-07,53.19,1.0,4.0
52017,49,54,5.866187625063393e-07,42.24,1.0,3.0
54100,48,62,6.735278068672199e-07,50.72,1.0,2.0
94100,35,50,5.431672649691504e-07,44.05,1.0,3.0
94615,35,49,5.323112105186871e-07,43.05,1.0,3.0
99426,34,38,4.1281251812067597e-07,32.39,1.0,3.0
121988,30,40,4.3453715275510136e-07,35.65,1.0,3.0
164492,25,31,3.3676721730564335e-07,28.0,1.0,3.0
237769,18,18,1.9554232773558738e-07,16.47,1.0,3.0
129535,29,42,4.562651239502201e-07,37.94,1.0,3.0
244696,17,17,1.8467487508065998e-07,15.64,1.0,3.0
110402,32,39,4.236727885903178e-07,34.04,1.0,3.0
74796,40,50,5.43172270754322e-07,42.2,1.0,2.0
252164,16,16,1.738124432579998e-07,14.8,1.0,2.0
205857,21,24,2.607211701546662e-07,21.9,1.0,3.0
154717,26,28,3.041764163954487e-07,24.75,1.0,3.0
165082,25,29,3.1503838010591347e-07,26.0,1.0,3.0
86031,37,42,4.562654574941738e-07,35.34,1.0,3.0
226961,19,20,2.1726946387590539e-07,18.29,1.0,2.0
136735,28,34,3.6935252425567685e-07,30.22,1.0,3.0
78677,39,39,4.2367414114719264e-07,31.59,1.0,3.0
38410,58,65,7.061218667127968e-07,48.47,1.0,2.0
2209,152,398,4.323651315258002e-06,283.24,2.0,3.0
24188,75,114,1.2384261783741581e-06,86.25,1.0,3.0
39520,57,67,7.278555779913551e-07,51.04,1.0,3.0
75158,40,48,5.214359731455574e-07,40.2,1.0,3.0
137853,28,29,3.150410531782007e-07,25.22,1.0,2.0
103824,33,39,4.236679842296993e-07,33.72,1.0,3.0
174728,24,27,2.933144455449895e-07,24.24,1.0,2.0
145777,27,37,4.0194743886479935e-07,33.49,1.0,3.0
216121,20,21,2.2813217404033115e-07,19.1,1.0,3.0
258422,15,15,1.629526917361335e-07,13.95,1.0,2.0
173964,24,26,2.8244054777643085e-07,23.24,1.0,3.0
4688,101,143,1.5534753833311829e-06,92.5,1.0,3.0
252406,16,16,1.7381551593394106e-07,14.8,1.0,3.0
185424,23,23,2.498586960231135e-07,20.47,1.0,3.0
263711,14,14,1.5208755432765778e-07,13.09,1.0,2.0
244228,17,26,2.8244533357896465e-07,24.64,1.0,3.0
194152,22,29,3.150393799411637e-07,26.69,1.0,4.0
146049,27,29,3.1503962733311875e-07,25.49,1.0,3.0
28592,68,131,1.4230996628671466e-06,108.22,1.0,4.0
136896,28,38,4.1280786142812367e-07,34.22,1.0,3.0
244274,17,19,2.0640365076432235e-07,17.64,1.0,3.0
195459,22,24,2.607236845243504e-07,21.69,1.0,3.0
146687,27,27,2.9331378583310936e-07,23.49,1.0,2.0
175208,24,28,3.04177236462162e-07,25.24,1.0,3.0
110876,32,35,3.80212636406269e-07,30.04,1.0,3.0
153856,26,43,4.671252656344255e-07,39.75,1.0,5.0
196164,22,23,2.4985950738611457e-07,20.69,1.0,3.0
95061,35,37,4.0194761757118836e-07,31.05,1.0,2.0
46755,52,58,6.300780630542779e-07,44.74,1.0,3.0
244691,17,17,1.8467941127843057e-07,15.64,1.0,2.0
264046,14,14,1.5208894819028543e-07,13.09,1.0,2.0
66014,43,54,5.86623051666204e-07,44.97,1.0,2.0
23009,77,132,1.4338804885072564e-06,102.74,1.0,4.0
122791,30,31,3.3675691211040627e-07,26.65,1.0,2.0
173524,24,25,2.715833195639938e-07,22.24,1.0,2.0
226888,19,19,2.0640468768623775e-07,17.29,1.0,3.0
235783,18,32,3.476266670889856e-07,30.47,1.0,3.0
196131,22,22,2.3899540105774065e-07,19.69,1.0,3.0
165093,25,25,2.715876124118723e-07,22.0,1.0,3.0
105168,33,34,3.6935753192911135e-07,28.72,1.0,3.0
185715,23,23,2.4985697814635934e-07,20.47,1.0,2.0
164103,25,27,2.9330721175701703e-07,24.0,1.0,3.0
185059,23,23,2.498610072570063e-07,20.47,1.0,2.0
99047,34,37,4.0194489505001426e-07,31.39,1.0,3.0
146918,27,27,2.933108960826447e-07,23.49,1.0,2.0
137088,28,32,3.476291454341525e-07,28.22,1.0,3.0
145159,27,32,3.4763114377696804e-07,28.49,1.0,3.0
74539,40,64,6.952471069226817e-07,56.2,1.0,4.0
235598,18,18,1.9553924750659416e-07,16.47,1.0,3.0
130073,29,34,3.693507733343205e-07,29.939999999999998,1.0,3.0
130825,29,33,3.5849546952740153e-07,28.939999999999998,1.0,3.0
163353,25,26,2.82445164697444e-07,23.0,1.0,3.0
24129,75,134,1.4556589874955404e-06,106.25,1.0,2.0
164760,25,28,3.041716899256783e-07,25.0,1.0,2.0
173962,24,27,2.933114603487318e-07,24.24,1.0,3.0
163792,25,28,3.0417733704167e-07,25.0,1.0,3.0
185561,23,26,2.824458274777515e-07,23.47,1.0,3.0
227064,19,19,2.0639934767851803e-07,17.29,1.0,2.0
30044,66,137,1.4882311967159115e-06,115.55,1.0,5.0
82505,38,40,4.345363256074019e-07,32.97,1.0,3.0
155588,26,27,2.9331414829109e-07,23.75,1.0,2.0
99613,34,46,4.99716213032522e-07,40.39,1.0,3.0
74813,40,56,6.083393316810552e-07,48.2,1.0,3.0
104475,33,39,4.2366791554413327e-07,33.72,1.0,3.0
244666,17,17,1.8467860897319098e-07,15.64,1.0,2.0
110642,32,32,3.4762736822463497e-07,27.04,1.0,2.0
27298,70,126,1.3687994481973858e-06,101.85,1.0,2.0
154019,26,49,5.32304869023487e-07,45.75,1.0,3.0
25892,72,111,1.2058428880004797e-06,85.44,1.0,4.0
165391,25,25,2.7158420976197445e-07,22.0,1.0,2.0
109647,32,49,5.323056698830253e-07,44.04,1.0,3.0
4254,104,158,1.716315461777308e-06,104.44,1.0,4.0
185501,23,23,2.498590547635764e-07,20.47,1.0,3.0
122874,30,34,3.693470141862721e-07,29.65,1.0,3.0
94512,35,43,4.671232315326297e-07,37.05,1.0,3.0
71803,41,46,4.997156765593057e-07,37.8,1.0,3.0
137899,28,35,3.802224317705003e-07,31.22,1.0,3.0
129924,29,38,4.128058350859086e-07,33.94,1.0,2.0
68991,42,51,5.540365215348142e-07,42.39,1.0,2.0
43214,54,105,1.1406548791267598e-06,90.69,1.0,3.0
71526,41,52,5.648869728894168e-07,43.8,1.0,3.0
184164,23,25,2.715814279670451e-07,22.47,1.0,2.0
40453,56,91,9.885545073584766e-07,75.6,1.0,4.0
235716,18,18,1.9554007267751832e-07,16.47,1.0,2.0
123076,30,49,5.323116285329052e-07,44.65,1.0,2.0
63402,44,53,5.757574337833111e-07,43.54,1.0,3.0
154966,26,42,4.5625475104305257e-07,38.75,1.0,2.0
77847,39,67,7.278386132171174e-07,59.59,1.0,3.0
130600,29,33,3.584889872385927e-07,28.939999999999998,1.0,3.0
60237,45,57,6.192001425184557e-07,47.1,1.0,4.0
130141,29,41,4.4540212721238233e-07,36.94,1.0,3.0
94744,35,57,6.192110238699359e-07,51.05,1.0,3.0
195175,22,22,2.389938188113762e-07,19.69,1.0,3.0
122351,30,40,4.345340455298483e-07,35.65,1.0,3.0
227454,19,21,2.2813321226042734e-07,19.29,1.0,2.0
57984,46,70,7.604400966801048e-07,59.65,1.0,5.0
110284,32,35,3.8022161276593497e-07,30.04,1.0,3.0
3799,111,200,2.172661671310073e-06,138.95,1.0,3.0
94065,35,49,5.323088950362026e-07,43.05,1.0,3.0
63349,44,60,6.51806714850186e-07,50.54,1.0,3.0
55693,47,61,6.626602071343085e-07,50.19,1.0,4.0
226359,19,21,2.2813275704152755e-07,19.29,1.0,3.0
154216,26,28,3.0417438636521994e-07,24.75,1.0,3.0
154144,26,28,3.04173061896257e-07,24.75,1.0,3.0
206795,21,21,2.281325351706269e-07,18.9,1.0,2.0
50092,50,64,6.952612140174213e-07,51.75,1.0,3.0
65832,43,51,5.54031267089011e-07,41.97,1.0,3.0
195280,22,24,2.6071920234860365e-07,21.69,1.0,3.0
137808,28,29,3.1503571898279044e-07,25.22,1.0,2.0
85487,37,51,5.540066086167477e-07,44.34,1.0,3.0
206518,21,27,2.9331339614283597e-07,24.9,1.0,3.0
78277,39,47,5.105833308158108e-07,39.59,1.0,3.0
116093,31,37,4.019434936048306e-07,32.35,1.0,3.0
68898,42,61,6.626708225652531e-07,52.39,1.0,3.0
56071,47,60,6.518105357208307e-07,49.19,1.0,2.0
71747,41,57,6.192133222695412e-07,48.8,1.0,3.0
60846,45,55,5.974930687297848e-07,45.1,1.0,3.0
110896,32,33,3.584880862716122e-07,28.04,1.0,3.0
215568,20,22,2.389966342114859e-07,20.1,1.0,2.0
94318,35,42,4.5626429432417544e-07,36.05,1.0,3.0
236346,18,19,2.064058772919179e-07,17.47,1.0,2.0
129063,29,47,5.105801317147619e-07,42.94,1.0,3.0
55768,47,79,8.581985069984214e-07,68.19,1.0,5.0
94406,35,40,4.3453880758157424e-07,34.05,1.0,3.0
129067,29,44,4.779882821990247e-07,39.94,1.0,3.0
216753,20,26,2.824483275084387e-07,24.1,1.0,3.0
122362,30,48,5.21444090758623e-07,43.65,1.0,3.0
98945,34,45,4.888533232175757e-07,39.39,1.0,4.0
122271,30,36,3.910785047200402e-07,31.65,1.0,3.0
195189,22,23,2.4984830393827503e-07,20.69,1.0,2.0
163440,25,38,4.128112518043121e-07,35.0,1.0,3.0
130137,29,30,3.2589387409631986e-07,25.939999999999998,1.0,3.0
173833,24,29,3.15040193812014e-07,26.24,1.0,2.0
94879,35,39,4.23675016121053e-07,33.05,1.0,2.0
109859,32,33,3.584932098371874e-07,28.04,1.0,2.0
217455,20,32,3.4762883398877655e-07,30.1,1.0,3.0
194495,22,27,2.9331369944507785e-07,24.69,1.0,2.0
145190,27,29,3.1504060958391993e-07,25.49,1.0,2.0
217093,20,20,2.1726976304757196e-07,18.1,1.0,2.0
75259,40,42,4.562553892759413e-07,34.2,1.0,3.0
99182,34,39,4.2366555477284117e-07,33.39,1.0,3.0
71971,41,64,6.952606050526089e-07,55.8,1.0,2.0
174179,24,27,2.933133803581376e-07,24.24,1.0,3.0
77853,39,55,5.974831579454786e-07,47.59,1.0,4.0
115949,31,38,4.128098729297719e-07,33.35,1.0,2.0
26585,71,124,1.347075435273548e-06,99.15,1.0,2.0
245035,17,18,1.9554160998912455e-07,16.64,1.0,3.0
154479,26,29,3.150405015693764e-07,25.75,1.0,2.0
217333,20,24,2.6072275346317853e-07,22.1,1.0,3.0
145733,27,31,3.3675632394599076e-07,27.49,1.0,3.0
174670,24,24,2.6072267335952226e-07,21.24,1.0,2.0
123341,30,31,3.367659082968336e-07,26.65,1.0,2.0
155102,26,35,3.802222618563358e-07,31.75,1.0,3.0
18106,89,136,1.4773909419814244e-06,96.84,1.0,4.0
137729,28,31,3.367659082968336e-07,27.22,1.0,3.0
174995,24,24,2.607190982581066e-07,21.24,1.0,3.0
31121,65,73,7.930302243360332e-07,52.2,1.0,3.0
77726,39,50,5.431677628509921e-07,42.59,1.0,2.0
110163,32,38,4.128089513394191e-07,33.04,1.0,3.0
63472,44,63,6.843982983568753e-07,53.54,1.0,3.0
138113,28,29,3.1504117134215775e-07,25.22,1.0,2.0
16579,94,114,1.2384311728002476e-06,70.28999999999999,1.0,3.0
81634,38,46,4.997120458721485e-07,38.97,1.0,3.0
184733,23,23,2.4985902171897415e-07,20.47,1.0,2.0
110148,32,35,3.802183656321964e-07,30.04,1.0,2.0
129900,29,34,3.693552260944705e-07,29.939999999999998,1.0,3.0
45150,53,74,8.038933888932438e-07,60.22,1.0,3.0
109641,32,41,4.454026212291856e-07,36.04,1.0,2.0
82024,38,55,5.974868317971474e-07,47.97,1.0,2.0
99223,34,40,4.345393773649298e-07,34.39,1.0,3.0
195668,22,22,2.389939906433078e-07,19.69,1.0,2.0
129674,29,32,3.476319567036869e-07,27.939999999999998,1.0,2.0
129917,29,46,4.99716129742422e-07,41.94,1.0,3.0
82334,38,38,4.1281235033080734e-07,30.97,1.0,2.0
194132,22,25,2.715833195639938e-07,22.69,1.0,3.0
183712,23,30,3.259043683243841e-07,27.47,1.0,2.0
236378,18,21,2.2813125613799199e-07,19.47,1.0,2.0
122357,30,40,4.3453654520648613e-07,35.65,1.0,3.0
164425,25,30,3.2590518617828926e-07,27.0,1.0,3.0
66043,43,56,6.083463627757979e-07,46.97,1.0,3.0
165606,25,32,3.476286276665414e-07,29.0,1.0,3.0
104641,33,35,3.80221314302367e-07,29.72,1.0,2.0
205786,21,21,2.2812502487014365e-07,18.9,1.0,2.0
129783,29,38,4.1280869465366965e-07,33.94,1.0,3.0
205321,21,22,2.3898898648086227e-07,19.9,1.0,3.0
227004,19,19,2.0640248266713779e-07,17.29,1.0,3.0
129902,29,33,3.584959850231963e-07,28.939999999999998,1.0,3.0
173837,24,27,2.93311011886273e-07,24.24,1.0,3.0
165102,25,26,2.8245102763599396e-07,23.0,1.0,2.0
244406,17,18,1.955408126405753e-07,16.64,1.0,2.0
154892,26,29,3.150355184433607e-07,25.75,1.0,2.0
145615,27,30,3.25902005635325e-07,26.49,1.0,3.0
51631,49,86,9.342389390158613e-07,74.24,1.0,5.0
236349,18,19,2.064005464599761e-07,17.47,1.0,3.0
147036,27,33,3.5849025945577844e-07,29.49,1.0,3.0
58313,46,68,7.387110987124843e-07,57.65,1.0,3.0
52098,49,61,6.62674530199127e-07,49.24,1.0,3.0
164198,25,27,2.933121088195464e-07,24.0,1.0,2.0
68559,42,53,5.757490949779394e-07,44.39,1.0,3.0
216150,20,21,2.2813209452675705e-07,19.1,1.0,3.0
216577,20,22,2.3899512348308195e-07,20.1,1.0,3.0
163531,25,28,3.041744795982048e-07,25.0,1.0,3.0
165390,25,25,2.715854605886811e-07,22.0,1.0,3.0
175481,24,25,2.7158551643995966e-07,22.24,1.0,3.0
31748,64,111,1.205824791212583e-06,90.84,1.0,4.0
116052,31,37,4.019385189464942e-07,32.35,1.0,3.0
164154,25,29,3.1503979276265865e-07,26.0,1.0,3.0
56270,47,52,5.648884595424678e-07,41.19,1.0,3.0
66013,43,48,5.214453580191184e-07,38.97,1.0,3.0
99021,34,36,3.9108174969997884e-07,30.39,1.0,3.0
104162,33,36,3.9108415844495236e-07,30.72,1.0,3.0
183498,23,25,2.7158084142535563e-07,22.47,1.0,3.0
184320,23,25,2.7158527058221827e-07,22.47,1.0,2.0
204976,21,33,3.5849154179287356e-07,30.9,1.0,4.0
145971,27,30,3.2590045032621215e-07,26.49,1.0,3.0
129264,29,36,3.9108174969997884e-07,31.939999999999998,1.0,3.0
48320,51,73,7.930258897103363e-07,60.25,1.0,3.0
39214,57,107,1.1623654349903902e-06,91.03999999999999,1.0,4.0
155390,26,29,3.150398288756882e-07,25.75,1.0,2.0
184461,23,26,2.824474518264797e-07,23.47,1.0,3.0
173361,24,32,3.476289911571659e-07,29.24,1.0,2.0
90401,36,40,4.345406280146117e-07,33.7,1.0,3.0
185368,23,23,2.4985587068011906e-07,20.47,1.0,2.0
121906,30,46,4.997197937987266e-07,41.65,1.0,3.0
205355,21,25,2.7158663995643535e-07,22.9,1.0,3.0
68343,42,102,1.1080474997101241e-06,93.39,1.0,6.0
145499,27,29,3.1503904138151143e-07,25.49,1.0,3.0
109416,33,46,4.997088991113891e-07,40.72,1.0,2.0
30970,65,118,1.281879140495324e-06,97.2,1.0,2.0
82391,38,53,5.757594532805729e-07,45.97,1.0,2.0
105017,33,46,4.997047984827817e-07,40.72,1.0,2.0
89729,36,44,4.779751561749218e-07,37.7,1.0,3.0
165162,25,27,2.933142474248967e-07,24.0,1.0,3.0
154833,26,37,4.019465642744924e-07,33.75,1.0,3.0
56050,47,56,6.083464370081365e-07,45.19,1.0,3.0
205148,21,23,2.4985984444105726e-07,20.9,1.0,2.0
236850,18,18,1.9553971405507184e-07,16.47,1.0,2.0
244308,17,18,1.955413696781557e-07,16.64,1.0,2.0
154338,26,33,3.5849335089633313e-07,29.75,1.0,3.0
206380,21,21,2.28133550111981e-07,18.9,1.0,2.0
56076,47,60,6.518023300379994e-07,49.19,1.0,3.0
268025,13,22,2.389948495374287e-07,21.22,2.0,2.0
57883,46,63,6.843872811684767e-07,52.65,1.0,4.0
60785,45,66,7.169782753895944e-07,56.1,1.0,3.0
122262,30,34,3.6935769098576366e-07,29.65,1.0,2.0
74721,40,45,4.888507839759275e-07,37.2,1.0,3.0
116208,31,35,3.802194450400289e-07,30.35,1.0,3.0
32952,63,90,9.77705827666619e-07,70.47,1.0,2.0
206089,21,23,2.4985602221322356e-07,20.9,1.0,3.0
194822,22,24,2.60720469609099e-07,21.69,1.0,3.0
3048,123,239,2.596363271371055e-06,163.97,1.0,2.0
116202,31,43,4.671290516017091e-07,38.35,1.0,3.0
63026,44,89,9.668421365200687e-07,79.53999999999999,1.0,4.0
263916,14,14,1.5208850846104297e-07,13.09,1.0,3.0
173992,24,27,2.933133803581376e-07,24.24,1.0,2.0
215646,20,24,2.607199529331399e-07,22.1,1.0,3.0
32931,63,80,8.690784044865801e-07,60.47,1.0,3.0
15409,98,136,1.4774359774371543e-06,88.47,1.0,2.0
129459,29,35,3.8021966868117613e-07,30.939999999999998,1.0,3.0
15396,98,170,1.8467868358908299e-06,122.47,1.0,3.0
